"posteam","air_yards","team_name","team_id","team_nick","team_conf","team_division","team_color","team_color2","team_color3","team_color4","team_logo_wikipedia","team_logo_espn","team_wordmark","team_conference_logo","team_league_logo","team_logo_squared"
"SF",6,"San Francisco 49ers","4500","49ers","NFC","NFC West","#AA0000","#B3995D","#000000","#a5acaf","https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/sf.png","https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/SF.png","https://github.com/nflverse/nflverse-pbp/raw/master/NFC.png","https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png","https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/SF.png"
"SF",6,"San Francisco 49ers","4500","49ers","NFC","NFC West","#AA0000","#B3995D","#000000","#a5acaf","https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/sf.png","https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/SF.png","https://github.com/nflverse/nflverse-pbp/raw/master/NFC.png","https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png","https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/SF.png"
"SF",11,"San Francisco 49ers","4500","49ers","NFC","NFC West","#AA0000","#B3995D","#000000","#a5acaf","https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/sf.png","https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/SF.png","https://github.com/nflverse/nflverse-pbp/raw/master/NFC.png","https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png","https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/SF.png"
"SF",3,"San Francisco 49ers","4500","49ers","NFC","NFC West","#AA0000","#B3995D","#000000","#a5acaf","https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/sf.png","https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/SF.png","https://github.com/nflverse/nflverse-pbp/raw/master/NFC.png","https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png","https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/SF.png"
"SF",20,"San Francisco 49ers","4500","49ers","NFC","NFC West","#AA0000","#B3995D","#000000","#a5acaf","https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/sf.png","https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/SF.png","https://github.com/nflverse/nflverse-pbp/raw/master/NFC.png","https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png","https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/SF.png"
"SF",17,"San Francisco 49ers","4500","49ers","NFC","NFC West","#AA0000","#B3995D","#000000","#a5acaf","https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/sf.png","https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/SF.png","https://github.com/nflverse/nflverse-pbp/raw/master/NFC.png","https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png","https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/SF.png"
"SF",5,"San Francisco 49ers","4500","49ers","NFC","NFC West","#AA0000","#B3995D","#000000","#a5acaf","https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/sf.png","https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/SF.png","https://github.com/nflverse/nflverse-pbp/raw/master/NFC.png","https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png","https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/SF.png"
"SF",4,"San Francisco 49ers","4500","49ers","NFC","NFC West","#AA0000","#B3995D","#000000","#a5acaf","https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/sf.png","https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/SF.png","https://github.com/nflverse/nflverse-pbp/raw/master/NFC.png","https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png","https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/SF.png"
"SF",37,"San Francisco 49ers","4500","49ers","NFC","NFC West","#AA0000","#B3995D","#000000","#a5acaf","https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/sf.png","https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/SF.png","https://github.com/nflverse/nflverse-pbp/raw/master/NFC.png","https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png","https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/SF.png"
"SF",23,"San Francisco 49ers","4500","49ers","NFC","NFC West","#AA0000","#B3995D","#000000","#a5acaf","https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/sf.png","https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/SF.png","https://github.com/nflverse/nflverse-pbp/raw/master/NFC.png","https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png","https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/SF.png"
"SF",16,"San Francisco 49ers","4500","49ers","NFC","NFC West","#AA0000","#B3995D","#000000","#a5acaf","https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/sf.png","https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/SF.png","https://github.com/nflverse/nflverse-pbp/raw/master/NFC.png","https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png","https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/SF.png"
"SF",3,"San Francisco 49ers","4500","49ers","NFC","NFC West","#AA0000","#B3995D","#000000","#a5acaf","https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/sf.png","https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/SF.png","https://github.com/nflverse/nflverse-pbp/raw/master/NFC.png","https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png","https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/SF.png"
"SF",0,"San Francisco 49ers","4500","49ers","NFC","NFC West","#AA0000","#B3995D","#000000","#a5acaf","https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/sf.png","https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/SF.png","https://github.com/nflverse/nflverse-pbp/raw/master/NFC.png","https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png","https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/SF.png"
"SF",3,"San Francisco 49ers","4500","49ers","NFC","NFC West","#AA0000","#B3995D","#000000","#a5acaf","https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/sf.png","https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/SF.png","https://github.com/nflverse/nflverse-pbp/raw/master/NFC.png","https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png","https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/SF.png"
"SF",1,"San Francisco 49ers","4500","49ers","NFC","NFC West","#AA0000","#B3995D","#000000","#a5acaf","https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/sf.png","https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/SF.png","https://github.com/nflverse/nflverse-pbp/raw/master/NFC.png","https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png","https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/SF.png"
"SF",0,"San Francisco 49ers","4500","49ers","NFC","NFC West","#AA0000","#B3995D","#000000","#a5acaf","https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/sf.png","https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/SF.png","https://github.com/nflverse/nflverse-pbp/raw/master/NFC.png","https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png","https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/SF.png"
"SF",5,"San Francisco 49ers","4500","49ers","NFC","NFC West","#AA0000","#B3995D","#000000","#a5acaf","https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/sf.png","https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/SF.png","https://github.com/nflverse/nflverse-pbp/raw/master/NFC.png","https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png","https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/SF.png"
"SF",0,"San Francisco 49ers","4500","49ers","NFC","NFC West","#AA0000","#B3995D","#000000","#a5acaf","https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/San_Francisco_49ers_logo.svg/100px-San_Francisco_49ers_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/sf.png","https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/SF.png","https://github.com/nflverse/nflverse-pbp/raw/master/NFC.png","https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png","https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/SF.png"
"CIN",8,"Cincinnati Bengals","0920","Bengals","AFC","AFC North","#FB4F14","#000000","#000000","#d32f1e","https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/cin.png","https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/CIN.png","https://github.com/nflverse/nflverse-pbp/raw/master/AFC.png","https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png","https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/CIN.png"
"CIN",4,"Cincinnati Bengals","0920","Bengals","AFC","AFC North","#FB4F14","#000000","#000000","#d32f1e","https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/cin.png","https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/CIN.png","https://github.com/nflverse/nflverse-pbp/raw/master/AFC.png","https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png","https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/CIN.png"
"CIN",3,"Cincinnati Bengals","0920","Bengals","AFC","AFC North","#FB4F14","#000000","#000000","#d32f1e","https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/cin.png","https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/CIN.png","https://github.com/nflverse/nflverse-pbp/raw/master/AFC.png","https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png","https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/CIN.png"
"CIN",9,"Cincinnati Bengals","0920","Bengals","AFC","AFC North","#FB4F14","#000000","#000000","#d32f1e","https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/cin.png","https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/CIN.png","https://github.com/nflverse/nflverse-pbp/raw/master/AFC.png","https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png","https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/CIN.png"
"MIA",13,"Miami Dolphins","2700","Dolphins","AFC","AFC East","#008E97","#F58220","#005778","#008e97","https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/mia.png","https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/MIA.png","https://github.com/nflverse/nflverse-pbp/raw/master/AFC.png","https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png","https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/MIA.png"
"MIA",11,"Miami Dolphins","2700","Dolphins","AFC","AFC East","#008E97","#F58220","#005778","#008e97","https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/mia.png","https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/MIA.png","https://github.com/nflverse/nflverse-pbp/raw/master/AFC.png","https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png","https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/MIA.png"
"MIA",2,"Miami Dolphins","2700","Dolphins","AFC","AFC East","#008E97","#F58220","#005778","#008e97","https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/mia.png","https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/MIA.png","https://github.com/nflverse/nflverse-pbp/raw/master/AFC.png","https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png","https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/MIA.png"
"MIA",10,"Miami Dolphins","2700","Dolphins","AFC","AFC East","#008E97","#F58220","#005778","#008e97","https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/mia.png","https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/MIA.png","https://github.com/nflverse/nflverse-pbp/raw/master/AFC.png","https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png","https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/MIA.png"
"MIA",6,"Miami Dolphins","2700","Dolphins","AFC","AFC East","#008E97","#F58220","#005778","#008e97","https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/mia.png","https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/MIA.png","https://github.com/nflverse/nflverse-pbp/raw/master/AFC.png","https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png","https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/MIA.png"
"MIA",5,"Miami Dolphins","2700","Dolphins","AFC","AFC East","#008E97","#F58220","#005778","#008e97","https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/mia.png","https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/MIA.png","https://github.com/nflverse/nflverse-pbp/raw/master/AFC.png","https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png","https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/MIA.png"
"CIN",12,"Cincinnati Bengals","0920","Bengals","AFC","AFC North","#FB4F14","#000000","#000000","#d32f1e","https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/cin.png","https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/CIN.png","https://github.com/nflverse/nflverse-pbp/raw/master/AFC.png","https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png","https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/CIN.png"
"CIN",0,"Cincinnati Bengals","0920","Bengals","AFC","AFC North","#FB4F14","#000000","#000000","#d32f1e","https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/cin.png","https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/CIN.png","https://github.com/nflverse/nflverse-pbp/raw/master/AFC.png","https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png","https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/CIN.png"
"CIN",1,"Cincinnati Bengals","0920","Bengals","AFC","AFC North","#FB4F14","#000000","#000000","#d32f1e","https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/cin.png","https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/CIN.png","https://github.com/nflverse/nflverse-pbp/raw/master/AFC.png","https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png","https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/CIN.png"
"MIA",18,"Miami Dolphins","2700","Dolphins","AFC","AFC East","#008E97","#F58220","#005778","#008e97","https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/mia.png","https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/MIA.png","https://github.com/nflverse/nflverse-pbp/raw/master/AFC.png","https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png","https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/MIA.png"
"MIA",38,"Miami Dolphins","2700","Dolphins","AFC","AFC East","#008E97","#F58220","#005778","#008e97","https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/mia.png","https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/MIA.png","https://github.com/nflverse/nflverse-pbp/raw/master/AFC.png","https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png","https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/MIA.png"
"CIN",3,"Cincinnati Bengals","0920","Bengals","AFC","AFC North","#FB4F14","#000000","#000000","#d32f1e","https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/cin.png","https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/CIN.png","https://github.com/nflverse/nflverse-pbp/raw/master/AFC.png","https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png","https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/CIN.png"
"CIN",24,"Cincinnati Bengals","0920","Bengals","AFC","AFC North","#FB4F14","#000000","#000000","#d32f1e","https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/cin.png","https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/CIN.png","https://github.com/nflverse/nflverse-pbp/raw/master/AFC.png","https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png","https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/CIN.png"
"MIA",16,"Miami Dolphins","2700","Dolphins","AFC","AFC East","#008E97","#F58220","#005778","#008e97","https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/mia.png","https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/MIA.png","https://github.com/nflverse/nflverse-pbp/raw/master/AFC.png","https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png","https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/MIA.png"
"MIA",12,"Miami Dolphins","2700","Dolphins","AFC","AFC East","#008E97","#F58220","#005778","#008e97","https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/mia.png","https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/MIA.png","https://github.com/nflverse/nflverse-pbp/raw/master/AFC.png","https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png","https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/MIA.png"
"MIA",6,"Miami Dolphins","2700","Dolphins","AFC","AFC East","#008E97","#F58220","#005778","#008e97","https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/mia.png","https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/MIA.png","https://github.com/nflverse/nflverse-pbp/raw/master/AFC.png","https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png","https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/MIA.png"
"MIA",30,"Miami Dolphins","2700","Dolphins","AFC","AFC East","#008E97","#F58220","#005778","#008e97","https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/mia.png","https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/MIA.png","https://github.com/nflverse/nflverse-pbp/raw/master/AFC.png","https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png","https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/MIA.png"
"CIN",0,"Cincinnati Bengals","0920","Bengals","AFC","AFC North","#FB4F14","#000000","#000000","#d32f1e","https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/cin.png","https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/CIN.png","https://github.com/nflverse/nflverse-pbp/raw/master/AFC.png","https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png","https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/CIN.png"
"CIN",15,"Cincinnati Bengals","0920","Bengals","AFC","AFC North","#FB4F14","#000000","#000000","#d32f1e","https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/cin.png","https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/CIN.png","https://github.com/nflverse/nflverse-pbp/raw/master/AFC.png","https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png","https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/CIN.png"
"CIN",15,"Cincinnati Bengals","0920","Bengals","AFC","AFC North","#FB4F14","#000000","#000000","#d32f1e","https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/cin.png","https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/CIN.png","https://github.com/nflverse/nflverse-pbp/raw/master/AFC.png","https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png","https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/CIN.png"
"MIA",16,"Miami Dolphins","2700","Dolphins","AFC","AFC East","#008E97","#F58220","#005778","#008e97","https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/mia.png","https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/MIA.png","https://github.com/nflverse/nflverse-pbp/raw/master/AFC.png","https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png","https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/MIA.png"
"CIN",27,"Cincinnati Bengals","0920","Bengals","AFC","AFC North","#FB4F14","#000000","#000000","#d32f1e","https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Cincinnati_Bengals_logo.svg/100px-Cincinnati_Bengals_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/cin.png","https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/CIN.png","https://github.com/nflverse/nflverse-pbp/raw/master/AFC.png","https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png","https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/CIN.png"
"MIA",8,"Miami Dolphins","2700","Dolphins","AFC","AFC East","#008E97","#F58220","#005778","#008e97","https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/mia.png","https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/MIA.png","https://github.com/nflverse/nflverse-pbp/raw/master/AFC.png","https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png","https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/MIA.png"
"MIA",1,"Miami Dolphins","2700","Dolphins","AFC","AFC East","#008E97","#F58220","#005778","#008e97","https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Miami_Dolphins_logo.svg/100px-Miami_Dolphins_logo.svg.png","https://a.espncdn.com/i/teamlogos/nfl/500/mia.png","https://github.com/nflverse/nflverse-pbp/raw/master/wordmarks/MIA.png","https://github.com/nflverse/nflverse-pbp/raw/master/AFC.png","https://raw.githubusercontent.com/nflverse/nflverse-pbp/master/NFL.png","https://github.com/nflverse/nflverse-pbp/raw/master/squared_logos/MIA.png"
